0.482308E-01	0.00000
0.617635E-01	0.00000
0.790180E-01	0.00000
0.962726E-01	0.00000
0.113527	0.00000
0.130782	0.304622E-32
0.148036	0.838948E-30
0.165291	0.330984E-28
0.182545	0.605883E-27
0.199800	0.636147E-26
0.217054	0.437805E-25
0.234309	0.218975E-24
0.251563	0.848668E-24
0.268818	0.268735E-23
0.286072	0.723715E-23
0.303327	0.169351E-22
0.320581	0.353480E-22
0.337836	0.672694E-22
0.355090	0.118477E-21
0.372345	0.195313E-21
0.389599	0.304319E-21
0.406854	0.452077E-21
0.424108	0.645359E-21
0.441363	0.889861E-21
0.458617	0.119061E-20
0.475872	0.155452E-20
0.493126	0.198602E-20
0.510381	0.248702E-20
0.527635	0.306370E-20
0.544890	0.371833E-20
0.562144	0.445401E-20
0.579399	0.527270E-20
0.596653	0.617867E-20
0.613908	0.717832E-20
0.631162	0.826463E-20
0.648417	0.944498E-20
0.665671	0.107110E-19
0.682926	0.120817E-19
0.700180	0.135496E-19
0.717435	0.151177E-19
0.734689	0.168032E-19
0.751943	0.185810E-19
0.769198	0.204619E-19
0.786453	0.224301E-19
0.803708	0.245339E-19
0.820962	0.267492E-19
0.838216	0.290735E-19
0.855471	0.315135E-19
0.872725	0.341118E-19
0.889980	0.367975E-19
0.907234	0.395455E-19
0.924489	0.424725E-19
0.941743	0.455293E-19
0.958998	0.487130E-19
0.976252	0.520285E-19
0.993507	0.554786E-19
1.01076	0.590690E-19
1.02802	0.628004E-19
1.04527	0.666768E-19
1.06252	0.707698E-19
1.07978	0.749460E-19
1.09703	0.792178E-19
1.11429	0.837156E-19
1.13154	0.883728E-19
1.14880	0.931939E-19
1.16605	0.981765E-19
1.18331	0.103340E-18
1.20056	0.108697E-18
1.21781	0.114242E-18
1.23507	0.119979E-18
1.25232	0.125918E-18
1.26958	0.132037E-18
1.28683	0.138363E-18
1.30409	0.144923E-18
1.32134	0.151706E-18
1.33860	0.158708E-18
1.35585	0.165937E-18
1.37311	0.173414E-18
1.39036	0.181156E-18
1.40762	0.189216E-18
1.42487	0.197469E-18
1.44212	0.205997E-18
1.45938	0.214796E-18
1.47663	0.223895E-18
1.49389	0.233303E-18
1.51114	0.243030E-18
1.52840	0.253075E-18
1.54565	0.263461E-18
1.56291	0.274192E-18
1.58016	0.285276E-18
1.59741	0.296724E-18
1.61467	0.308560E-18
1.63192	0.320797E-18
1.64918	0.333446E-18
1.66643	0.346535E-18
1.68369	0.360073E-18
1.70094	0.374074E-18
1.71819	0.388527E-18
1.73545	0.403455E-18
1.75270	0.418866E-18
1.76996	0.434804E-18
1.78721	0.451262E-18
1.80447	0.468289E-18
1.82172	0.485899E-18
1.83898	0.504109E-18
1.85623	0.522933E-18
1.87349	0.542413E-18
1.89074	0.562503E-18
1.90799	0.583269E-18
1.92525	0.604728E-18
1.94251	0.626909E-18
1.95976	0.649841E-18
1.97701	0.673493E-18
1.99427	0.697928E-18
2.01152	0.723110E-18
2.02878	0.749080E-18
2.04603	0.775846E-18
2.06329	0.803387E-18
2.08054	0.831681E-18
2.09779	0.860860E-18
2.11505	0.890940E-18
2.13230	0.921941E-18
2.14956	0.953865E-18
2.16681	0.986753E-18
2.18407	0.102060E-17
2.20132	0.105544E-17
2.21858	0.109116E-17
2.23583	0.112774E-17
2.25309	0.116520E-17
2.27034	0.120350E-17
2.28759	0.124283E-17
2.30485	0.128319E-17
2.32210	0.132484E-17
2.33936	0.136731E-17
2.35661	0.141071E-17
2.37387	0.145501E-17
2.39112	0.150021E-17
2.40838	0.154631E-17
2.42563	0.159336E-17
2.44289	0.164138E-17
2.46014	0.169043E-17
2.47739	0.174050E-17
2.49465	0.179162E-17
2.51190	0.184389E-17
2.52916	0.189715E-17
2.54641	0.195128E-17
2.56367	0.200625E-17
2.58092	0.206203E-17
2.59818	0.211866E-17
2.61543	0.217620E-17
2.63269	0.223464E-17
2.64994	0.229396E-17
2.66719	0.235430E-17
2.68445	0.241554E-17
2.70170	0.247767E-17
2.71896	0.254066E-17
2.73621	0.260492E-17
2.75347	0.266944E-17
2.77072	0.273472E-17
2.78798	0.280076E-17
2.80523	0.286751E-17
2.82248	0.293505E-17
2.83974	0.300346E-17
2.85699	0.307266E-17
2.87425	0.314258E-17
2.89150	0.321323E-17
2.90876	0.328467E-17
2.92601	0.335688E-17
2.94327	0.342976E-17
2.96052	0.350329E-17
2.97778	0.357746E-17
2.99503	0.365218E-17
3.01228	0.372749E-17
3.02954	0.380339E-17
3.04679	0.387988E-17
3.06405	0.395696E-17
3.08130	0.403481E-17
3.09856	0.411325E-17
3.11581	0.419221E-17
3.13307	0.427179E-17
3.15032	0.435190E-17
3.16757	0.443260E-17
3.18483	0.451388E-17
3.20208	0.459578E-17
3.21934	0.467811E-17
3.23659	0.476084E-17
3.25385	0.484394E-17
3.27110	0.492762E-17
3.28836	0.501186E-17
3.30561	0.509660E-17
3.32287	0.518182E-17
3.34012	0.526747E-17
3.35737	0.535357E-17
3.37463	0.544009E-17
3.39188	0.552702E-17
3.40914	0.561425E-17
3.42639	0.570166E-17
3.44365	0.578933E-17
3.46090	0.587730E-17
3.47816	0.596565E-17
3.49541	0.605431E-17
3.51266	0.614336E-17
3.52992	0.623270E-17
3.54717	0.632241E-17
3.56443	0.641241E-17
3.58168	0.650259E-17
3.59894	0.659303E-17
3.61619	0.668371E-17
3.63345	0.677439E-17
3.65070	0.686525E-17
3.66796	0.695629E-17
3.68521	0.704755E-17
3.70246	0.713900E-17
3.71972	0.723057E-17
3.73697	0.732227E-17
